and it a lot more entertaining than just dodge block attack heal ,1
a game well ahead of its time which means it not very pleasant to play on an original ps2 anymore the remake for ps4 ps5 is the definitive way to experience shadow of the colossus but it might be worth playing the original version just to be impressed by what the game managed to do for its time ,1
que jogo gostoso da porra mlk pensar que um jogo de matar colosso poderia ser absurdo uma mas delicia que os outros tirando os quadrupedes alguns são meme menos que você derruba as colunas aquele sim é maneiro n como eu queria ter sido mais inteligente quando menor teria jogado isso antes n ps2 em 2005 sofria firme em ,0
o mundo vazio cinza entre os colossos definitivamente não é pra todo mundo mas viajar por esses terrenos mortos só adicionou experiência melancólica do jogo pra mim os colossos são uma aula de boss fight level design música design é impressionante como eles transformam um só bicho numa fase completa ,0
good game but it has an empty and boring world not such good story but you may enjoy some boss battles n 5 8,1
played this game fully with friend on hard mode and it was blast ,0
cowabunga bitches,0
rating 7 8 10 pretty good,1
played through this twice now once with my friend and once on my own good game was never much of tmnt fan at all but have just never had the time to really get into it the era of ninja turtles that most intrest me like im sure many is the 80s cartoon era this game is really cool time capsule of not only by playing into the iconic gameplay style of the time the konami ninja turtle arcade games but it perseveres most of the original voice actors art style referances and characters the game almost can feel like crash course to somebody like me who doesnt know much about the series which really apreciate there are some really good tracks in this most of which were composed by the sonic mania composer the physical edition even came with pizza hut coupon for free personal pan pizza which is incredible ate pizza pretty much every time played this game this game is very worthy of sitting next to scott pilgrim as dotemu classics looking forward to the next beat em up game in this style that they adapted next ,1
when first played this game had so much confidence thinking could play this in one sitting but ve been humbled one of the most interesting games ve completed as whole and wish can experience it blind again ,1
the music could be better,1
na superfície sifu apresenta modernização total levada as últimas consequências até então do estilo beat em up um jogo de luta divido em 5 fases que propõe vários inimigos chefes diferentes distribuídos entre elas para serem derrotados com diferencial de que jogador possui um talismã mágico que revive sempre que sofre uma lesão fatal em combate com desvantagem de que ele envelhece um número de anos com cada ressurreição acabará morrendo quando magia do talismã for usada em uma idade avançada ,0
 played before 2023 n excellent combat like really really excellent absolutely love it but that is pretty much the game it is kung fu scene not kung fu movie the levels look beautiful but you are doing the same gameplay loop in every single one with different background but it is still great even with that and really rewards you for getting good at the game ,1
i wish was better at this game ,1
i remembered beat it with warps,0
literal pegar tudo que deu certo melhorar ainda mais adicionar mais coisas novas tão incríveis quanto fez desse melhor mario 2d até agora pra mim fiz 100 amei ,0
an absolute classic and one of the all time best if not the all time best mario platformers ,1
it shocking how the mainline mario series trailblazed so hard for the platformer genre and games as whole in just its first few entries the level themes may seem standard now but it important that this was the n first n major game to do the whole grass desert water snow lava etc thing honestly contender for best nes game period and absolutely holds up the most n my only complaint is that upon replay the levels were lot shorter than remembered and wish some of the really cool power ups hammer suit weren so hidden ,0
the best part of smb3 is throwing hammer at boom boom and having it make million damage noises as it hits him making it sound like you ve harmed him so badly that you ve retroactively deleted his entire lineage from history ,0
this game is excellent suck at it but it so much fun assassin creed wishes it could do this ,0
dishonored n is one of the few games ,1
kojima você é um gênio n joguei dessa vez termino jogo mais tristonho do que antes ficou óbvio que se the boss não quisesse morrer snake nunca teria chance contra ela no mano mano que não existe lado certo no jogo que não somos os mocinhos que the boss assim como snake foi usada pelo seu próprio país ela não se sacrificou por algo benevolente mas sim foi usada de válvula de escape pra dissuasão continuar entre as potências dissuasão essa que em primeiro lugar nem mesmo deveria existir n she was true patriot n ela se doou de corpo alma pelo seu país mesmo com essa causa sendo imoral suja ela não fez isso cegamente ela mesma tem consciência na instabilidade do mundo que não existem heróis nem vilões nele nome dela vai carregar todo ódio infâmia dessa geração das próximas ela morreu mais de uma vez pelo seu país ninguém nunca vai saber disso ela tinha consciência de tudo isso n se isso não é ser patriota eu não sei que é n mas questionamento é valeu pena ,0
matei velho mudando data do console n mt pika,0
unique gameplay encounters and cool setting make this one of the better mgs titles in the series what thrill ,1
absolutely incredible every aspect of this game is incredible it takes itself serious enough to make good storyline and yet doesn take it self serious at all you can throw grenade into gator mouth and it will explode like cartoon the music is incredible the graphics hold up the r1 gimmic durring cutscenes can give you better feeling for snake can be hilarious or anything else every boss is incredible and unique the camoflage gimmick is very fun to mess around with and all the different ways you can play this games makes an easy 10 10 masterpiece on all fronts ,1
i swear kojima is actually psychic,1
very nice interactive movie drags little for what it is near the end ,0
the struggle and suffering to reach yourjourney or destination or goal worth,0
criou um gênero bom que poucos sabem fazer,0
journey is memorable experience while short making your way through world finding help along the way and eventually feeling more free than ever it a very charming game ,0
an excellent time the story is amazing the worlds are fantastic to go through and the feeling of growth is fantastic having the perfect pace imo 100 completion of this game is this experience honestly shines ultima weapon being highlight for me ,1
i don understand why this game exists but the ost slaps and cloud is in it so it good,0
h it confusing but this is the most grounded it ll get watching cloud strife interact with donald duck is insane enough this game has some goofy stuff but think it part of the charm the gameplay is pretty fun and while later entries improve 3d rpg combat is satisfying the story takes nice turn on the chosen one trope and while there are plenty of cliches and broken lines they re still kids cringe pra kct gaming tbh played playstation 4 final mix version was pleasantly surprised that this has not aged as badly the gameplay isn as smooth as some of the later entries but it still solid unlike some of the other games this has relativity simple story that help eases new people to the series n good game that does not need remake ,0
it a short game and all but had fun ,1
one of the most refreshing shooter campaigns ve played in long time and it 7 years old ,1
it wants to be half life 3 so bad,0
flawless movement and gunplay ,0
i revisited titanfall 2 years after playing it first on console and honestly had blast second time the solo campaign is probably one of my favorite of any modern fps games solid gameplay ,1
recomendadisimo,1
classic,1
doom my beloved,1
 played before 2023 n it is doom it is fun and revolutionized the world bringing fps to the forefront of our culture but it hasn aged that well the level design is complicated but horrible where everything is maze half the time you ll be running around an empty level looking for that one door that gives you yellow keycard with nothing in it and the music is more like butchered versions of famous metal songs the guns are great and the enemy design is rich and unique but really felt like they weren used to their full capability monster closets come from this game and really just aren interesting way to introduce majority of the enemies still pretty important to play and experience culture but definitely don think it has aged well ,1
esta god es medio viejo pero se sigue jugando bastante bien yo me lo termine papito jugo al doom ,0
a really solid anthology of mini gold era square rpgs lost to time now easily accessible via this hd2d remake live live is must play for anyone who enjoys square super nintendo output or anyone who wants jrpg that doesn play by the book ,1
this is collection of bunch of vignettes that all play with jrpg tropes in unique ways and for the most part found these stories really unique and entertaining this feels like the predecessor to chrono trigger in many ways so fans of that game will immediately see similarities it mostly very accessible game but my one big fault is that the game lets you choose any of these chapters to start with certain chapters enjoyed within the context of the rest of the game but are particularly unconventional and could make for very weak first impression aside from that tho honestly loved this combat is big standout for me each encounter was like mini tactics battle with really fun grid system had to thoughtfully consider how to dispatch enemies effectively and while it far from difficult game each battle had me engaged presentation is gorgeous with the hd 2d switch remake it a total overhaul that still remains faithful to the original while some chapters are definitely weaker than others thoroughly enjoyed the majority of my time with this game and while won spoil the final segments that come after you finish the seven main chapters found them to be so fun and satisfying that they elevate the entire experience this definitely deserves to be considered classic of the era right alongside ffvi and chrono trigger ,1
such creative and imaginative rpg from start to finish that d honestly place it among my favorites the amount of love pumped into this remake is brimming and hard to not smile at the battle system was fun to get ahold of and the characters were all charming to see regardless of how simple they may come off as to people it was bit of blueprint for omnibus storytelling after all ,1
honestly there just wasn enough here to keep me engaged most of the chapters don encourage exploration the combat is lackluster with little to no skill involved and the characters are underwhelming on the whole with very little emotional impact the space episode was the best one that got to and even that had me rolling my eyes at some points expect more from rpg even remasters of old classics if the combat is boring the story had better be engaging if the story is underwhelming want to be excited for each battle neither of these is the case for this game it truly overstayed its welcome ,1
the best soundtrack ve ever heard in video game ,1
played the game after watching the tv show which was probably not in favor of the game loved the show better but here loved how the gameplay was set up and lot more zombies than the show so it was fun very solid game ,1
gameplay intertwines with the narrative so perfectly simple game mechanically but so much greater than the sum of its parts beautiful story of quality that has seldom graced the gaming landscape true modern classic ,1
spectacular through and through,0
hbo did it better tbh,1
i loved this game joel and ellie relationship building throughout the game is so wonderful to see the world they build in this game is also so wonderful from the body horror of the infected to tommy town this game is masterpiece ,1
recomendado pero tener en cuenta que es la 1era entrega no lo tenian todo atado,1
lixo jogo desgraçado n level design pavoroso dps da green hill zone n detestei foi uma das experiencias que mais me irritou nessa franquia inteira olha que eu joguei sonic 2006 ,0
a masterpiece of design more than it is an actually great game at the same time if you re competing with mario being able to have style and sound profile that burns itself into young mind is the only way to gain ground since it gonna be really hard to make up that distance mechanically ,0
fun if you re good and not alone ,1
well after 3k hours played must confess that m very addicted to this game but no matter what ll never learn how to play it on the controller ,0
the idea of the game good indeed but it may only be fun when you play with another player in local multiplayer n 7,1
has problems but still like it lot ,0
great ui beautiful graphics high quality voice acting that the franchise is known for and the biggest world map with incredible attention to detail condensed with so much batman history that it feels like the most complete love letter to the batman mythos yet an interesting reimagining of one of batman well known stories ,1
this makes you feel like batman,1
this game is too much of everything for its own good do not recommend it ,1
combat still fun but definitely less fun than 2 despite added complexity worth full playthrough if you like the series but the story falls short,0
kinda hated every new gimmick added to the formula none of it is nearly as good as the core combat with bayonetta ,0
in post elden ring post sekiro and hell even post devil may cry 5 world its hard to look at this game and really look forward to anything platinum games puts out next this was the one where they werent working for anybody but themselves ,0
bayonetta 3 ends up not only the worst but the most disappointing entry in the series ,0
the weakest bayonetta in the series the game feels like they mad half of it played dmc 5 and then tried really hard to force in similar passing the torch story without the same setup dmc had viola feels like joke character for the entire game and the ending fell very flat for me ,0
i really enjoyed this one the story is super interesting most characters are multi layered and more complex than they initially seem and how this game handles skills and thoughts is genius as most reviews for this game have said it really great that failing skill check does not necessarily mean you re now going through worse version of the game in some cases it even more fun route the politics and wordbuilding are also super deep and will really please those who enjoy those topics in their media personally found myself more engrossed by the game study of the main character who was as awful and destructive as he was likeable and relatable also found it incredible how the writers have managed to give him his own personality while also allowing huge amount of his character to be determined by the player normally games tend to present one of these two archetypes for their main character but this mixture of both helps lot in giving the player much deeper connection with the character while also allowing the character to serve the main themes of the story n on that note the amount of choices they give you for customizing him are insane and they really don feel overwhelming despite there being multiple methods to change your character once again this contributes heavily into making the player fit into the role playing aspect of this game more as their choices contribute to the type of cop they want to be ,0
there is too much you could say about this game less of game more of an interactive story with rpg elements and the story is amazing ,1
some of the most human feeling characters in games it well written well acted and generally very good well worth playthrough if it looks at all interesting ,1
i really loved this game and how it able to make you feel like harry through his inner voices the art style it so iconic and the music is so good can forget them little bit short but really worth it and you can replay it several times,1
i too stupid to get the most out of this game but absolutely appreciated how they personified the emotions traits and presented the rpg mechanic in such visual and eclectic way ,0
the song is called smell of the game because people who play this shit reek,0
if hear one more of you goofy motherfuckers say brisket or balling one more time am going to burst vein,0
scum dipper ,0
getting my shit kicked in rn but this is as fun as expected n amazing graphics really well thought out mechanics that will take me while to master banger soundtrack great characters and top tier visual presentation n cons the lobby system sucks ass and the season passes are so pricey imo ,0
the perfect arcade game another type of game they ll never make again ,1
i used to work in nursing home that had wii bowling league and team of 5 ladies who we actually recorded and submitted to national tournament n so shout out to dot and her perfect game and to the wonderful team in 2013 you all did great ,1
best game ever really love it slay,1
one of the best party games and solid single player game,1
enjoyed this one lot as big harry potter fan the developers have done an incredible job in making hogwarts make sense and feel lived in at the same time love all the elements of lore hinting back to parts of the books whilst still feeling new some of the characters were very likeable and liked the three main subplots the main story was decent too with some dramatic and emotional moments combat is lot of fun too and flying is an awesome mechanic ,1
had lot of fun playing this ngl running around hogwarts was dream come true sadly has pretty weak ending and some rough edges but enjoyed almost the entire experience and will play again at some point,0
weirdest game ve played in awhile where at first was thinking it was possible goty then actually digging into the game you saw them just repeat everything ton of times over and over n what mindless slog,0
an incredible entry to the harry potter world it such refreshing game an interesting story would rather have bully esque focusing more on being student but still it a nice game ,1
such mess finished it just because don like to leave stuff halfway through can see all the money they had put into this game and the designers and 3d modelers hard work but it simply does not pay off this is just bunch of nice assets awkwardly put together the fighting system works and seems interesting at the beginning but by the end it is barely enjoyable spamming skills and rolling around from hundreds of enemies to what to get new pair of the same looking rounded glasses no no no we still do not get that this is harry potter inspired game 33 copies of the same old black cloak same thing with exploring there simply no reason to explore the giant territory of non interesting copy paste bandit and goblin camps stupid forest that spread across the highlands that looks exactly the same at any point of your destination apart from the small part to the south to get bunch of decorative pieces to be honest could go on and brag about every aspect of it from the upgrade system and the way you progress through it to the story arghhhh but this game does not deserve any kind of critique written toward it ,0
completed to fulfill childhood dream and it genuinely fun racing grand prix mode can be infuriating if you re trying to get star ratings though,1
the worst mario kart the sort of thing reprobate would come up with for fun motion controls can die ,0
skill issue,0
it the wii one everyone played this one it a fun mario kart don really like the motion controls but it does have funky kong funky music too ,1
i used to deeply dislike mario kart wii the controls felt unresponsive and wrong and the item balancing seemed nonexistent to me ,0
the worst of the modern re games but still fun ,1
got soft locked and do not wish to continue the game this game is bad man compared to re2 remake the level design is so bare bones the main threat nemesis only chases you in the first 30 minutes of the game and thats it the new dodge mechanic is janky and half baked idk it ,0
ust bad go play the original not this great game too short and the audio is kinda fucked up but other than that the game is amazing looks really bad compared to re2 harcamışlar oyunu ,0
unpacking is great game in bursts that is really amazing showcase of environmental story telling however this strength also becomes it weakness as it gets incredibly repetitive putting away the same objects in new obtuse locations,0
esse jogo é incrível para relaxar consegue trazer um sentimento de paz maravilhoso n por mais que simples ele é ótimo na sua proposta não tem pontos negativos que atrapalhem experiência n história por mais que simples consegue emocionar os jogadores mais atenciosos seus detalhes mensagens por trás ,0
i unpacked things it does the job well,1
foi pequeno demais mas gostei de fazer algo que não faço irl arrumar quarto,0
well this is not my piece of cake,1
i really enjoyed the gentle environmental storytelling here so many details that can be inferred from what items stick around between moves and which ones fall behind which in turn informs how you choose to sort and decorate these rooms making the practical layout line up as best as possible with your understanding of the protagonist and how they use the space there some really lovely stuff here about how as we grow we both keep some parts of ourself whilst shedding others and how moving home can be moment that brings these changes into focus ,0
good one,1
mi nombre es john marston,0
and oh got to tell you it was perfect perfect everything down to the last minute details ,1
my parents were oddly strict about me getting gtaiv so while was waiting for my first proper gta experience managed to wrangle them into line just in time for red dead release ,0
as long time tales fan had high hopes for this game and must say that while there are good highs to the experience such as the combat there are also awful lows the 3rd act of the game the result is slightly above average game if you re here for the combat you ll have fantastic time even though it can get repetitive at times it flashy fluid and the best the series has ever been this is only made better by the fantastic soundtrack honestly did not mind listening to the same battle tracks for the duration of my almost 60 hour journey it that good ,1
i want to start this by saying that really n desperately n wanted to like this game genuinely was so excited to start it as m quite fan of the series ,1
the ending wasðÿ ðÿ ,0
summary great gameplay god awful story it a nice enough game to play despite how dull the story and characters are up until it faceplants during the final act n beating things up is fun enough to where think most people forgave the flaws as cursory look at the reviews here seems to show but just can overlook all the issues it has ,0
gameplay is some of the best tales has seen so far however the story and characters turned me off more so than other tales games made it right to the n spoilers n false ending lost interest after ,0
good but chapter 2 is bettar ,1
pretty great,1
i went to play blind and surprised myself unique gameplay with striking and charismatic characters with great comedy scenes ,1
pretty damn good n pretty damn scary n hope my wife is okay,0
trying to comprehensively talk about dead space 2023 is pesky can of worms engaging with the moment to moment gameplay showcases the brilliance of the tech and talent behind motive dead space has not looked played or been paced better than this unfortunately can ,1
uch monumental baggage behind thi,1
elease feel an odd sense of disappointment dead space é um,0
el absolute banger português ,0
what blast to play m sure if played it 10 years ago when it came out would ve thought it was super cheesy quick time events crazy camera angles tumbling all over the place scripted falls fails but enjoyed it lot the story sucks but the controls combat were super fun it nice to come back to something that was soo cliche during the release it nostalgic ,0
pretty good gameplay and exploration but the story and some of the situations you get yourself in are so unbelievably cheesy that it could break the immersion,0
zerei 100 do modo história com 34 horas n é sim um bom jogo mas não passa disso,0
truly engaging story and atmosphere with decent combat and stealth mechanics and memorable yet predictable characters ,1
un more of the same che però riperfeziona quello che il predecessore ha cercato di fare in ambito gameplay livelli sono di gran lunga più divertenti i power up sfruttati meglio il completismo è di gran lunga meno tedioso in generale ho preferito di più tamosfera di questo capitolo ,0
it feels less like sequel and more like dlc to an already great game nonetheless galaxy 2 is pretty good just not as good as the og,1
just as good as the original and like the cloud power up hate the introduction to shadow mario tho ,0
its mario galaxy but more of it and this time with yoshi the hub world got downgrade this time but it more than makes up for it with the increase in difficulty as well as n the addition of yoshi one shotting the final world is one of the best experiences that 3d mario can provide ,0
donkey kong country 1 is good it not the best in the series but it really sets up the sequels to be amazing games ,1
once you look past the technological achievement you end up with fun little game that has ton of flaws but still has lot of charm ,1
a great platformer both to play and look at it shocking how such early 3d cgi holds up and it doesn feel like it should be possible but it totally does there is nice straight forwardness to this game level design where it doesn pull many punches but doesn pull cheap tricks either the factory and jungle levels are cool minecart levels can be bit too strict the boss fights are generally uninspired and the low part of the game but the final boss is great the music is awesome too ,1
this is the first game played on my ps5 and really liked it lot it a pretty creative visual novel with great directing and inventive stories it not the most complex game out there but totally recommend it ,1
what remained was bunch of melancholic stories about the finch family ,1
it was good game wanted to play short game and this was only around 3 hours long think the story was melancholic and surprisingly good ,1
i ve been playing this series on and off since the original ps2 demo that came with devil may cry 3 without the online component available here in europe it was kinda ok but forgettable playing it solo moving onto the psp releases of freedom freedom 2 and unite where my friends and would all get together to play it wireless on our psps was an absolute blast and ve been huge fan ever since ,1
fun but too much it a miracle how this runs on switch ,1
my favorite fifth gen game worth every cent the wirebug system makes for speedy and interesting battles against the familiar and new monsters do miss the old mounting system that doesn detract enough from my enjoyment to lower the score though ,1
john game freak was so based for actually giving the late game water route trainers pokemon that weren water type in this one,0
most of these blur into one for me but aye it pokemon it my childhood it class ,0
i had all the best pokemans then lost the cartridge when visited an art gallery with my grandparents profound sadness ,0
pokemon emerald de gba foi um dos jogos gostava muito de jogar mas agora so com rom hack ,0
here me playing my favorite game again doing mudkip only run ,1
uma excelente sequência do primeiro,1
i felt like neo twewy desperately wants to get out of its own way and be its own game but it simply can pull it off n nearly everything in the game is reference to its predecessor ,0
this game is so awesome passion project for sure so much detail and effort poured into every crevice of this game it absurd not perfect but enjoyed it so much it deserves 10 gameplay is such huge improvement over the last game to me actually enjoyed the combat in this game all the characters have my heart esp rindo fret and shoka please play this ,1
it a great sequel did whole writeup where expressed my feelings broadly but also liked played this game ,1
the first game meant lot to me in so many ways that was nervous about approaching the sequel what if the sequel was cringe wouldn ,0
olor the first game as kind of cringe maybe neku really would have been an unbearable protagonist instead of the kind of person who learns and grows and that means et,0
ately the ways this game is mediocre do,0
t taint the first game the spirit shines through it just falls apart in execution with clunky pacing make dumb decisions so you can revisit them later painful combat my rsi my different flavor of pin evolutions tin pin slammer and technical issues all over the map is cancel is accept serious lag issues n at least we got high quality soundtrack this time the music still rules ,0
i didn think d like it as much as did ngl,1
o salto de evolução entre assassin creed 1 são é sobre um gigantesco abismo finalmente temos um bom sistema de escalada apesar de ele ser pouco polido às vezes temls um combate interessante apesar de também ter suas limitações no geral stelth existe para evitar um combate pouco inventivo onde você pode optar por um counter hitkill com as hiden blades esquivar torcer para acertar hitkill ou pode passar 10 minutos batendo contra arma do inimigo não tenho nostalgia com este jogo então reconheço suas qualidades evoluções mas também suas limitações n não há muito que fazer no mundo aberto combate fica cansativo o stelth pouco se faz importante usado em missões bem repetirivas 90 das vezes matar um inimigo na beira de um telhado fará ele cair 60 das vezes você cai junto se atacar correndo não é um grande problemão mas me chateia bastante principalmente porque geralmente você ataca correndo ,0
i was blown away by the improvements made in assassin creed ii the game graphics were stunning and the new setting of renaissance era italy was beautifully recreated the gameplay was smoother than its predecessor with more intuitive control scheme that made free running and combat more satisfying also appreciated the addition of wide variety of weapons and upgrades allowing for more personalized gameplay ,1
don wanna debate these games sorry matthew ,0
a sequel which just blew everyone expectations out the water don think ve ever been as engaged with setting and protagonist as have with italy and ezio ,0
i remember liking this less than 1,1
this is game can see why people like it but see so may problems with this one let me talk positive first the story in this game is really intrging with arven and team star and while not the best pokemon soundtrack it has it bangers like every team star theme now onto the negatives the game is not well optimized for the switch at all we have so many problmes both old and new as well as it overheating my switch recently the gym test and raiding team bases are boring and monotonous the titan bosses are joke with them being piss easy like the idea of an open world pokemon game but this game isn that at all there is an order to do things and even then you have to defeat team star bases to traverse further in the region the final battle is scrippted and don want that in pokemon game can understand why people like this game and think it better then sword and shield but this is not huge step up from those games ,0
la puntuación viene por el rendimiento técnico del juego que parece yo jugando un partido de futbol 7 en mitad de agosto,0
i ve never had such fun with pokemon game in long time thoroughly enjoyed the exploration and trying to catch them all aspects of the game the storylines were fun in their own rights as well victory road is exactly what it is and there nothing wrong with that starfall street dragged on but appreciated the themes and backstory of team star they have the best battle osts in the game short of the actual final boss and path of legends was very sweet and relatable it made me like arvan which is impressive after his introduction in the game could even go back to it and still enjoy it its that good for all its faults if you enjoy pokemon at all you don want to miss out on this one,1
reak has made the worst one ever four times in row now closest ive ever been to completing pokedex 2 3 starters suck and while it is open world there is very strict level for each area so you still have to figure out the right progression path on your own crashes lot but it has pikachu so its okey,0
impressionante demais pra ã poca realmente um novo marco para gãªnero de survival horror apesar de ser mais orientado para aã ã e nã terror nã deixa de ter uns bons momentos tensos ,0
when the space is dead,0
one of the best sci fi horror shooters ever made no wonder there was remake ,1
 played before 2023 n really good game but the remake just points out the flaws few things feel dated especially with some levels and character choices but the gameplay is still amazing it took what re4 did and created something unique and created unique environment the influences of event horizon and alien are obvious and it kickstarted well beloved franchise but honestly there is no reason to play this game just play the remake unless you really need more dead space and you want to see the slight changes ,1
fun game with fun power ups just wish these new super mario bros games used different sounds from game to game this one feels lot different than the wii one as far as the levels go but it sounds exactly the same so it tricks my brain into it feeling even less standout than it already is this scratched my mario itch though so good job guys who made this ,0
laughed til cried griefing my friends both accidentally and intentionally please play with friends it so much better,0
can say remember too much about this one but it started war and now we will never get another 2d mario game again thanks nintendo ,1
it still not mind blowing but it kinda insane how much of glowup this is compared to what we got in the good old days and how well it still holds up in general,1
 played before 2023 n this game is definitely amazing it might be lacking in lot of aspects but that is on purpose with some of the best scaled boss fights around this was 1 1 graphical update of the game and nothing else something wish more remakes did everyone should play this game ,1
the intentionally empty open world creates an atmosphere unmatched in any game this is the first strand like game the lack of dopamine drip collectables makes it so the player can focus on appreciating the world for what it is instead of having to focus on picking up all the garbage on the ground to level up your fart cannon 0 5 more damage ,0
a solid remake of ps2 classic despite the game not wowing me as much as it could have due to me having already known everything about it on the internet it was great to actually play through it myself for the first time considering this doesn ,1
assive slowdown in the ps2 original nor does it have the control issues of the ps3 re,0
he colossus pelo venomex,0
ular não é mais no triangulo holy shit why are the controls so bad,0
good not great ,1
horizon forbidden west é um jogo bom mas na minha opinião inferior ao primeiro acho que entrei muito hypado pra jogar ele acabei me decepcionando não pelo fato dele ser ruim sim pelo fato de esperar um jogo fenomenal tem muito mais pontos positivos principalmente os gráficos do que negativos feliz por ter esperado pra jogar game pela assinatura da plus nessa eu sinto que acertei em esperar,0
rip lance,0
 played before 2023 n every single issue had with the original game is fantastic and wonderful love it the gameplay is better the soundtrack is better the story is better and the graphics are better everything about this game is amazing and loved the 80 hours had in it the enemies are super cool and unique you get way more control of build and what you want to focus on the world is much more fleshed out with unique areas and overall think this is one of the best games out there ,1
as god of war game it incredible n that one the first gow that played and have lot of emotions for that game it pretty simple the story and the gameplay but you will like it it a historical game n 8 7,1
 played before 2023 n god don get the absolute love for this game the combat is fun but jesus christ every enemy in the world takes billion hits and it gets so boring with every enemy feeling like bullet sponge love the fighting and the character brutality but the level design is trash the puzzling is awkward and annoying you barely explore the city and spend most of your time in one area and ares looks really silly the powers you get are cool for the most part but there isn much else that is enjoyable about this game outside of the character you play and some of the soundtrack oh and the alternate costumes the alternate costumes are great ,0
un juego entretenido con una historia muy simple denota inspiración en la saga devil may cry pero con el añadido de la historia griega me parece un título promedio con momentos memorables como el los dioses del olimpo me han abandonado la ascensión de kratos al trono de ares pero como he dicho es una historia simple que no viene tener grandes conflictos internos de personajes externos de la obra en cuanto jugabilidad me parece extremadamente sencilla repetitiva pero para un solo título está bien para dos ya no ,0
this game in the moment is really fun with fun combat and everything being responsive the bosses being fun the specticel is on point and the music is great but can say this is great game since it has some design decisions that are little shit every rope and climbing section is bad there were only 3 boss fights which was kinda dissapointing the path of hades will never like there was only 2 magic spells you really needed posidens wrath and army of hades since they do so much damage and are aoe attacks zues lightning and medusa are situational imo and the game isn as mechanically in depth as something like dmc bayonetta or ninja gaiden still was good game hope 2 is better ,1
muy chulo el juego kratos un follador nato to lo quieras pero valiente truñaco el modo dios de este juego todos sus sucesores valiente mierda el templo de pandora tiene partes chulas partes mas aburrias que la casa de papel,0
the definition of games as an art form perfect ve finished it once intend to do it again do yourself favor and play this ,1
i love ,1
i love,1
quantic best game solid sci fi story with none of the bullshit of heavy rain characters were good graphics were great same old formula but this was the most cohesive and interesting of these games so far ,1
jank combat mixed with fun characters and decent open world to explore the story is all over the place but it doesn matter just focus on the character interaction and you ll have good time ,1
fun and enjoyable gameplay nice story vivid world and complete long game lot of post game missions and lot to do in this incredible world n 9 5,1
important to know when,1
mething has reached it end it d,0
n matter what you call it what matter,0
in life that are over paulo coelho n thought might,0
ng through th,0
efore stopping just,1
i realized that would go through 30 hours of the same,0
at and story for no other gain than having the personal achievement of having,1
kin graphed for mobile game clone,0
a musou game actually played beat and really enjoyed crazy ,1
persona 5 strikers follows the events of the original game with entirely new gameplay hordes of enemies and brand new story ,0
i liked this one why all hate it,1
um jogo que medíocremente tenta propiciar novidades quanto fórmula de um jogo de persona tanto em aspectos de sua gameplay como na limitação da história para um curto período de tempo que fracassa em todos os aspectos simultaneamente gerando ao máximo uma experiência mediana ,0
tbh found this game to be long and tedious the story was forgettable and thought the gameplay was okay but not really the best just found it pretty boring half of the time in all honesty don understand why they would even make this game 1 point cause of how cool some of the character designs were ,1
the closest warriors game gets to being interesting but unfortunately this still suffers from the same fate other warriors games do the gameplay gets too repetitive and is not interesting enough to not get stale by the end of the game still merging the persona skill system with this style was pretty well done so it gets points there and the story is alright its about what you expect for spinoff title certainly not as good as mainline persona stories but okay for what it is the new characters are quite nice especially zenkichi basically its okay but only just okay soundtrack is hard naturally last surprise strikers is even better than base last surprise ,0
has nothing on playdead other game inside but fun couple hours through an amazingly atmospheric game the no point in dying achievement was also great challenge that made the game so much more stressful ,0
sad about the spider fate ðÿ n really enjoyed the aesthetic of this only played this because remember this game was covered by every youtuber way back when ultimately probably won remember this game much ,1
todas as vezes que eu tentei jogar esse jogo eu falhei miseravelmente pq por algum motivo os jogos de pokemon são muito lentos eu acho que esse é mais essa geração não é pra la essas coisas mas giratina a dimensão que eu esqueci nome salvam jogo pra mim,0
i think this is my favorite pokemon game to play outside colosseum dare say it it a pretty good rpg ll expand on my opinions when replay it sometime but from what remember team building in this game rock also nuzlocking it was total blast recommend it if you re looking for challenge,1
o trio de iniciais é perfeito os pokemon no geral são incríveis lucario garchomp luxray etc n depois de kanto minha favorita ,1
this was my childhood pokemon game and if you know what people on the internet say that means then this should be my favorite out of the bunch logged like 300 or so hours in this as kid just vibing and nowadays barely play the series while exploring the world and looking at the pokemon was fun for me never really got into the whole gameplay loop that much if didn get this game around the same time as toys us event giving out free level 100 regigigas to players probably wouldn have actually finished this as just had that mfer carry me all the way to the end it was still fun as kid to be into the pokemon series as through playing this with friends and trading pokemon messing around with their action replay to get hacked pokemon have fond memories playing this even if was bullied in school for carrying phonebook sized strategy guide for this game around with me it just that ve realized over time that just don like main series pokemon games so this game has become inherently less special over time ,0
well that story just goes off the rails in the best possible way didn really dig the combat maybe m wimp but it was too tough for me so bumped it down to easy and then it was fine just don care for combat that is that unforgiving my time is worth more that that n after that though had great time its not really final fantasy game except in name and in story this is spoiler free review but man it be fun to spoil it check it out and if you don hate the combat stick with it it feels rewarding just wish the combat felt as good as the rest of it ,0
it been year since this game released and still regularly think about it not to mention occasionally booting it back up to play few missions when m not feeling anything else think it time to bump that score ,0
fun,1
